"Plot Title: 9790163"
"#","Date Time, GMT-10:00","Temp, °F (LGR S/N: 9790163, SEN S/N: 9790163)","RH, % (LGR S/N: 9790163, SEN S/N: 9790163)","Intensity, lum/ft² (LGR S/N: 9790163, SEN S/N: 9790163)"
1419,02/04/17 03:38:00 PM,80.668,61.730,9.9
1420,02/04/17 03:39:00 PM,80.668,61.730,9.9
1421,02/04/17 03:40:00 PM,80.713,61.703,9.9
1422,02/04/17 03:41:00 PM,80.713,61.703,9.9
1423,02/04/17 03:42:00 PM,80.713,61.672,9.9
1424,02/04/17 03:43:00 PM,80.713,61.703,9.9
1425,02/04/17 03:44:00 PM,80.713,61.703,9.9
1426,02/04/17 03:45:00 PM,80.757,61.707,9.2
1427,02/04/17 03:46:00 PM,80.757,61.676,9.2
1428,02/04/17 03:47:00 PM,80.757,61.645,9.2
1429,02/04/17 03:48:00 PM,80.757,61.645,9.2
1430,02/04/17 03:49:00 PM,80.757,61.676,9.2
1431,02/04/17 03:50:00 PM,80.802,61.649,9.9
1432,02/04/17 03:51:00 PM,80.802,61.649,9.9
1433,02/04/17 03:52:00 PM,80.802,61.649,9.9
1434,02/04/17 03:53:00 PM,80.802,61.649,9.9
1435,02/04/17 03:54:00 PM,80.845,61.653,9.2
1436,02/04/17 03:55:00 PM,80.802,61.680,8.4
1437,02/04/17 03:56:00 PM,80.845,61.653,9.2
1438,02/04/17 03:57:00 PM,80.845,61.622,9.2
1439,02/04/17 03:58:00 PM,80.845,61.653,9.2
1440,02/04/17 03:59:00 PM,80.845,61.653,8.4
1441,02/04/17 04:00:00 PM,80.845,61.622,8.4
1442,02/04/17 04:01:00 PM,80.845,61.622,8.4
1443,02/04/17 04:02:00 PM,80.845,61.622,8.4
1444,02/04/17 04:03:00 PM,80.890,61.657,9.2
1445,02/04/17 04:04:00 PM,80.890,61.657,7.7
1446,02/04/17 04:05:00 PM,80.890,61.626,7.7
1447,02/04/17 04:06:00 PM,80.890,61.657,7.7
1448,02/04/17 04:07:00 PM,80.890,61.626,7.7
1449,02/04/17 04:08:00 PM,80.890,61.626,7.7
1450,02/04/17 04:09:00 PM,80.890,61.626,8.4
1451,02/04/17 04:10:00 PM,80.935,61.630,7.7
1452,02/04/17 04:11:00 PM,80.935,61.630,8.4
1453,02/04/17 04:12:00 PM,80.935,61.630,8.4
1454,02/04/17 04:13:00 PM,80.935,61.661,8.4
1455,02/04/17 04:14:00 PM,80.935,61.630,8.4
1456,02/04/17 04:15:00 PM,80.935,61.630,7.7
1457,02/04/17 04:16:00 PM,80.935,61.630,7.0
1458,02/04/17 04:17:00 PM,80.978,61.665,8.4
1459,02/04/17 04:18:00 PM,80.978,61.665,8.4
1460,02/04/17 04:19:00 PM,80.978,61.634,8.4
1461,02/04/17 04:20:00 PM,80.978,61.665,8.4
1462,02/04/17 04:21:00 PM,80.978,61.634,8.4
1463,02/04/17 04:22:00 PM,80.978,61.665,7.0
1464,02/04/17 04:23:00 PM,80.978,61.634,7.7
1465,02/04/17 04:24:00 PM,80.978,61.665,7.0
1466,02/04/17 04:25:00 PM,80.978,61.665,7.7
1467,02/04/17 04:26:00 PM,81.023,61.638,7.7
1468,02/04/17 04:27:00 PM,81.023,61.669,7.7
1469,02/04/17 04:28:00 PM,81.023,61.669,7.7
1470,02/04/17 04:29:00 PM,81.023,61.669,7.7
1471,02/04/17 04:30:00 PM,81.023,61.669,7.0
1472,02/04/17 04:31:00 PM,81.023,61.669,7.0
1473,02/04/17 04:32:00 PM,81.023,61.699,7.0
1474,02/04/17 04:33:00 PM,81.023,61.669,7.0
1475,02/04/17 04:34:00 PM,81.023,61.699,7.0
1476,02/04/17 04:35:00 PM,81.066,61.672,6.2
1477,02/04/17 04:36:00 PM,81.066,61.672,5.5
1478,02/04/17 04:37:00 PM,81.066,61.672,4.8
1479,02/04/17 04:38:00 PM,81.066,61.703,4.8
1480,02/04/17 04:39:00 PM,81.066,61.734,5.5
1481,02/04/17 04:40:00 PM,81.066,61.703,5.5
1482,02/04/17 04:41:00 PM,81.066,61.703,4.8
1483,02/04/17 04:42:00 PM,81.066,61.703,4.8
1484,02/04/17 04:43:00 PM,81.111,61.707,4.8
1485,02/04/17 04:44:00 PM,81.066,61.703,4.0
1486,02/04/17 04:45:00 PM,81.066,61.703,4.0
1487,02/04/17 04:46:00 PM,81.111,61.738,4.0
1488,02/04/17 04:47:00 PM,81.111,61.707,4.0
1489,02/04/17 04:48:00 PM,81.111,61.738,4.0
1490,02/04/17 04:49:00 PM,81.111,61.769,4.0
1491,02/04/17 04:50:00 PM,81.111,61.769,4.0
1492,02/04/17 04:51:00 PM,81.111,61.769,4.0
1493,02/04/17 04:52:00 PM,81.111,61.769,4.8
1494,02/04/17 04:53:00 PM,81.111,61.769,4.8
1495,02/04/17 04:54:00 PM,81.111,61.800,4.8
1496,02/04/17 04:55:00 PM,81.111,61.831,4.8
1497,02/04/17 04:56:00 PM,81.111,61.800,4.8
1498,02/04/17 04:57:00 PM,81.111,61.831,5.5
1499,02/04/17 04:58:00 PM,81.111,61.831,4.8
1500,02/04/17 04:59:00 PM,81.111,61.831,5.5
1501,02/04/17 05:00:00 PM,81.111,61.831,5.5
1502,02/04/17 05:01:00 PM,81.111,61.862,5.5
1503,02/04/17 05:02:00 PM,81.111,61.831,4.8
1504,02/04/17 05:03:00 PM,81.111,61.862,5.5
1505,02/04/17 05:04:00 PM,81.111,61.862,5.5
1506,02/04/17 05:05:00 PM,81.111,61.892,5.5
1507,02/04/17 05:06:00 PM,81.111,61.892,5.5
1508,02/04/17 05:07:00 PM,81.111,61.892,5.5
1509,02/04/17 05:08:00 PM,81.111,61.892,4.8
1510,02/04/17 05:09:00 PM,81.111,61.923,4.8
1511,02/04/17 05:10:00 PM,81.111,61.923,5.5
1512,02/04/17 05:11:00 PM,81.111,61.954,5.5
1513,02/04/17 05:12:00 PM,81.111,61.954,5.5
1514,02/04/17 05:13:00 PM,81.111,61.954,5.5
1515,02/04/17 05:14:00 PM,81.111,61.985,5.5
1516,02/04/17 05:15:00 PM,81.111,61.985,4.8
1517,02/04/17 05:16:00 PM,81.111,61.985,4.8
1518,02/04/17 05:17:00 PM,81.111,61.985,4.8
1519,02/04/17 05:18:00 PM,81.111,61.985,4.8
1520,02/04/17 05:19:00 PM,81.111,62.016,4.0
1521,02/04/17 05:20:00 PM,81.111,62.016,4.0
1522,02/04/17 05:21:00 PM,81.111,62.016,4.0
1523,02/04/17 05:22:00 PM,81.111,62.047,4.0
1524,02/04/17 05:23:00 PM,81.111,62.047,4.0
1525,02/04/17 05:24:00 PM,81.111,62.047,4.0
1526,02/04/17 05:25:00 PM,81.111,62.047,4.0
1527,02/04/17 05:26:00 PM,81.111,62.078,3.3
1528,02/04/17 05:27:00 PM,81.111,62.078,3.3
1529,02/04/17 05:28:00 PM,81.111,62.078,3.3
1530,02/04/17 05:29:00 PM,81.111,62.108,3.3
1531,02/04/17 05:30:00 PM,81.111,62.108,3.3
1532,02/04/17 05:31:00 PM,81.111,62.108,3.3
1533,02/04/17 05:32:00 PM,81.111,62.139,3.3
1534,02/04/17 05:33:00 PM,81.111,62.139,3.3
1535,02/04/17 05:34:00 PM,81.111,62.139,3.3
1536,02/04/17 05:35:00 PM,81.111,62.139,2.6
1537,02/04/17 05:36:00 PM,81.111,62.170,2.6
1538,02/04/17 05:37:00 PM,81.111,62.201,2.6
1539,02/04/17 05:38:00 PM,81.111,62.201,2.6
1540,02/04/17 05:39:00 PM,81.111,62.170,2.6
1541,02/04/17 05:40:00 PM,81.111,62.201,2.6
1542,02/04/17 05:41:00 PM,81.111,62.201,2.6
1543,02/04/17 05:42:00 PM,81.111,62.232,1.8
1544,02/04/17 05:43:00 PM,81.111,62.232,1.8
1545,02/04/17 05:44:00 PM,81.066,62.228,1.8
1546,02/04/17 05:45:00 PM,81.111,62.232,1.8
1547,02/04/17 05:46:00 PM,81.066,62.228,1.8
1548,02/04/17 05:47:00 PM,81.111,62.293,1.8
1549,02/04/17 05:48:00 PM,81.066,62.259,1.8
1550,02/04/17 05:49:00 PM,81.066,62.289,1.8
1551,02/04/17 05:50:00 PM,81.066,62.289,1.8
1552,02/04/17 05:51:00 PM,81.066,62.289,1.8
1553,02/04/17 05:52:00 PM,81.066,62.289,1.8
1554,02/04/17 05:53:00 PM,81.066,62.320,1.8
1555,02/04/17 05:54:00 PM,81.066,62.320,1.8
1556,02/04/17 05:55:00 PM,81.066,62.351,1.8
1557,02/04/17 05:56:00 PM,81.066,62.351,1.8
1558,02/04/17 05:57:00 PM,81.066,62.382,1.8
1559,02/04/17 05:58:00 PM,81.066,62.382,1.8
1560,02/04/17 05:59:00 PM,81.023,62.409,1.8
1561,02/04/17 06:00:00 PM,81.023,62.409,1.8
1562,02/04/17 06:01:00 PM,81.023,62.409,1.8
1563,02/04/17 06:02:00 PM,81.023,62.440,1.8
1564,02/04/17 06:03:00 PM,81.023,62.440,1.8
1565,02/04/17 06:04:00 PM,81.023,62.440,1.8
1566,02/04/17 06:05:00 PM,81.023,62.501,1.8
1567,02/04/17 06:06:00 PM,81.023,62.501,1.8
1568,02/04/17 06:07:00 PM,81.023,62.501,1.8
1569,02/04/17 06:08:00 PM,80.978,62.497,1.8
1570,02/04/17 06:09:00 PM,80.978,62.528,1.8
1571,02/04/17 06:10:00 PM,80.978,62.528,1.8
1572,02/04/17 06:11:00 PM,80.978,62.559,1.8
1573,02/04/17 06:12:00 PM,80.978,62.528,1.8
1574,02/04/17 06:13:00 PM,80.978,62.589,1.8
1575,02/04/17 06:14:00 PM,80.978,62.589,1.8
1576,02/04/17 06:15:00 PM,80.978,62.589,1.8
1577,02/04/17 06:16:00 PM,80.978,62.620,1.8
1578,02/04/17 06:17:00 PM,80.978,62.651,1.8
1579,02/04/17 06:18:00 PM,80.935,62.647,1.8
1580,02/04/17 06:19:00 PM,80.935,62.647,1.8
1581,02/04/17 06:20:00 PM,80.935,62.647,1.8
1582,02/04/17 06:21:00 PM,80.935,62.709,1.8
1583,02/04/17 06:22:00 PM,80.935,62.709,1.8
1584,02/04/17 06:23:00 PM,80.935,62.709,1.8
1585,02/04/17 06:24:00 PM,80.935,62.709,1.8
1586,02/04/17 06:25:00 PM,80.935,62.739,1.8
1587,02/04/17 06:26:00 PM,80.935,62.770,1.8
1588,02/04/17 06:27:00 PM,80.890,62.766,1.8
1589,02/04/17 06:28:00 PM,80.890,62.797,1.8
1590,02/04/17 06:29:00 PM,80.890,62.797,1.8
1591,02/04/17 06:30:00 PM,80.890,62.828,1.8
1592,02/04/17 06:31:00 PM,80.890,62.797,1.8
1593,02/04/17 06:32:00 PM,80.890,62.828,1.8
1594,02/04/17 06:33:00 PM,80.845,62.854,1.8
1595,02/04/17 06:34:00 PM,80.845,62.854,1.8
1596,02/04/17 06:35:00 PM,80.845,62.854,1.8
1597,02/04/17 06:36:00 PM,80.845,62.916,1.8
1598,02/04/17 06:37:00 PM,80.845,62.947,1.8
1599,02/04/17 06:38:00 PM,80.845,62.947,1.8
1600,02/04/17 06:39:00 PM,80.845,62.947,1.8
1601,02/04/17 06:40:00 PM,80.845,62.916,1.8
1602,02/04/17 06:41:00 PM,80.845,62.977,1.8
1603,02/04/17 06:42:00 PM,80.802,63.004,1.8
1604,02/04/17 06:43:00 PM,80.802,63.004,1.8
1605,02/04/17 06:44:00 PM,80.802,63.035,1.1
1606,02/04/17 06:45:00 PM,80.802,63.004,1.8
1607,02/04/17 06:46:00 PM,80.757,63.031,1.8
1608,02/04/17 06:47:00 PM,80.757,63.061,1.8
1609,02/04/17 06:48:00 PM,80.757,63.061,1.8
1610,02/04/17 06:49:00 PM,80.757,63.092,1.8
1611,02/04/17 06:50:00 PM,80.757,63.123,1.8
1612,02/04/17 06:51:00 PM,80.757,63.092,1.8
1613,02/04/17 06:52:00 PM,80.757,63.154,1.8
1614,02/04/17 06:53:00 PM,80.713,63.119,1.8
1615,02/04/17 06:54:00 PM,80.713,63.119,1.8
1616,02/04/17 06:55:00 PM,80.713,63.180,1.8
1617,02/04/17 06:56:00 PM,80.713,63.180,1.8
1618,02/04/17 06:57:00 PM,80.713,63.150,1.8
1619,02/04/17 06:58:00 PM,80.713,63.211,1.8
1620,02/04/17 06:59:00 PM,80.668,63.176,1.8
1621,02/04/17 07:00:00 PM,80.668,63.207,1.8
1622,02/04/17 07:01:00 PM,80.668,63.238,1.8
1623,02/04/17 07:02:00 PM,80.668,63.238,1.8
1624,02/04/17 07:03:00 PM,80.668,63.238,1.8
1625,02/04/17 07:04:00 PM,80.668,63.268,1.8
1626,02/04/17 07:05:00 PM,80.668,63.299,1.8
1627,02/04/17 07:06:00 PM,80.668,63.268,1.8
1628,02/04/17 07:07:00 PM,80.625,63.264,1.8
1629,02/04/17 07:08:00 PM,80.625,63.326,1.8
1630,02/04/17 07:09:00 PM,80.625,63.356,1.8
1631,02/04/17 07:10:00 PM,80.625,63.326,1.8
1632,02/04/17 07:11:00 PM,80.625,63.356,1.8
1633,02/04/17 07:12:00 PM,80.625,63.387,1.8
1634,02/04/17 07:13:00 PM,80.580,63.383,1.8
1635,02/04/17 07:14:00 PM,80.580,63.475,1.8
1636,02/04/17 07:15:00 PM,80.580,63.414,1.8
1637,02/04/17 07:16:00 PM,80.580,63.414,1.8
1638,02/04/17 07:17:00 PM,80.580,63.444,1.8
1639,02/04/17 07:18:00 PM,80.580,63.414,1.8
1640,02/04/17 07:19:00 PM,80.537,63.410,1.8
1641,02/04/17 07:20:00 PM,80.537,63.440,1.8
1642,02/04/17 07:21:00 PM,80.537,63.471,1.8
1643,02/04/17 07:22:00 PM,80.537,63.532,1.8
1644,02/04/17 07:23:00 PM,80.537,63.471,1.8
1645,02/04/17 07:24:00 PM,80.537,63.502,1.8
1646,02/04/17 07:25:00 PM,80.537,63.532,1.8
1647,02/04/17 07:26:00 PM,80.492,63.559,1.8
1648,02/04/17 07:27:00 PM,80.492,63.528,1.8
1649,02/04/17 07:28:00 PM,80.492,63.528,1.8
1650,02/04/17 07:29:00 PM,80.492,63.559,1.8
1651,02/04/17 07:30:00 PM,80.492,63.559,1.8
1652,02/04/17 07:31:00 PM,80.492,63.559,1.8
1653,02/04/17 07:32:00 PM,80.492,63.590,1.8
1654,02/04/17 07:33:00 PM,80.492,63.590,1.8
1655,02/04/17 07:34:00 PM,80.492,63.590,1.8
1656,02/04/17 07:35:00 PM,80.449,63.585,1.8
1657,02/04/17 07:36:00 PM,80.449,63.585,1.8
1658,02/04/17 07:37:00 PM,80.449,63.616,1.8
1659,02/04/17 07:38:00 PM,80.449,63.616,1.8
1660,02/04/17 07:39:00 PM,80.449,63.677,1.8
1661,02/04/17 07:40:00 PM,80.449,63.677,1.8
1662,02/04/17 07:41:00 PM,80.404,63.643,1.8
1663,02/04/17 07:42:00 PM,80.404,63.704,1.8
1664,02/04/17 07:43:00 PM,80.404,63.704,1.8
1665,02/04/17 07:44:00 PM,80.404,63.765,1.8
1666,02/04/17 07:45:00 PM,80.404,63.735,1.8
1667,02/04/17 07:46:00 PM,80.404,63.765,1.8
1668,02/04/17 07:47:00 PM,80.361,63.822,1.8
1669,02/04/17 07:48:00 PM,80.361,63.853,1.8
1670,02/04/17 07:49:00 PM,80.361,63.761,1.8
1671,02/04/17 07:50:00 PM,80.361,63.761,1.8
1672,02/04/17 07:51:00 PM,80.361,63.761,1.8
1673,02/04/17 07:52:00 PM,80.361,63.822,1.8
1674,02/04/17 07:53:00 PM,80.361,63.792,1.8
1675,02/04/17 07:54:00 PM,80.361,63.822,1.8
1676,02/04/17 07:55:00 PM,80.361,63.792,1.8
1677,02/04/17 07:56:00 PM,80.316,63.849,1.8
1678,02/04/17 07:57:00 PM,80.316,63.818,1.8
1679,02/04/17 07:58:00 PM,80.316,63.880,1.8
1680,02/04/17 07:59:00 PM,80.316,63.880,1.8
1681,02/04/17 08:00:00 PM,80.316,63.849,1.8
1682,02/04/17 08:01:00 PM,80.316,63.880,1.8
1683,02/04/17 08:02:00 PM,80.316,63.849,1.8
1684,02/04/17 08:03:00 PM,80.316,63.880,1.8
1685,02/04/17 08:04:00 PM,80.272,63.967,1.8
1686,02/04/17 08:05:00 PM,80.272,63.906,1.8
1687,02/04/17 08:06:00 PM,80.272,63.906,1.8
1688,02/04/17 08:07:00 PM,80.272,63.937,1.8
1689,02/04/17 08:08:00 PM,80.272,63.967,1.8
1690,02/04/17 08:09:00 PM,80.272,63.967,1.8
1691,02/04/17 08:10:00 PM,80.227,63.933,1.8
1692,02/04/17 08:11:00 PM,80.227,63.963,1.8
1693,02/04/17 08:12:00 PM,80.227,63.933,1.8
1694,02/04/17 08:13:00 PM,80.227,63.963,1.8
1695,02/04/17 08:14:00 PM,80.227,63.994,1.8
1696,02/04/17 08:15:00 PM,80.227,64.024,1.8
1697,02/04/17 08:16:00 PM,80.227,63.994,1.8
1698,02/04/17 08:17:00 PM,80.184,63.990,1.8
1699,02/04/17 08:18:00 PM,80.184,64.051,1.8
1700,02/04/17 08:19:00 PM,80.184,64.051,1.8
1701,02/04/17 08:20:00 PM,80.184,64.051,1.8
1702,02/04/17 08:21:00 PM,80.184,63.990,1.8
1703,02/04/17 08:22:00 PM,80.184,64.051,1.8
1704,02/04/17 08:23:00 PM,80.184,64.082,1.8
1705,02/04/17 08:24:00 PM,80.184,64.082,1.8
1706,02/04/17 08:25:00 PM,80.184,64.112,1.8
1707,02/04/17 08:26:00 PM,80.139,64.108,1.8
1708,02/04/17 08:27:00 PM,80.139,64.108,1.8
1709,02/04/17 08:28:00 PM,80.139,64.108,1.8
1710,02/04/17 08:29:00 PM,80.139,64.139,1.8
1711,02/04/17 08:30:00 PM,80.139,64.108,1.8
1712,02/04/17 08:31:00 PM,80.139,64.139,1.8
1713,02/04/17 08:32:00 PM,80.096,64.135,1.1
1714,02/04/17 08:33:00 PM,80.139,64.108,1.8
1715,02/04/17 08:34:00 PM,80.096,64.165,1.8
1716,02/04/17 08:35:00 PM,80.096,64.165,1.8
1717,02/04/17 08:36:00 PM,80.096,64.165,1.8
1718,02/04/17 08:37:00 PM,80.096,64.196,1.8
1719,02/04/17 08:38:00 PM,80.096,64.165,1.8
1720,02/04/17 08:39:00 PM,80.096,64.196,1.8
1721,02/04/17 08:40:00 PM,80.096,64.196,1.8
1722,02/04/17 08:41:00 PM,80.096,64.257,1.8
1723,02/04/17 08:42:00 PM,80.096,64.196,1.8
1724,02/04/17 08:43:00 PM,80.051,64.222,1.8
1725,02/04/17 08:44:00 PM,80.051,64.192,1.8
1726,02/04/17 08:45:00 PM,80.051,64.253,1.8
1727,02/04/17 08:46:00 PM,80.051,64.283,1.8
1728,02/04/17 08:47:00 PM,80.051,64.253,1.8
1729,02/04/17 08:48:00 PM,80.051,64.283,1.8
1730,02/04/17 08:49:00 PM,80.051,64.253,1.8
1731,02/04/17 08:50:00 PM,80.051,64.344,1.1
1732,02/04/17 08:51:00 PM,80.008,64.310,1.8
1733,02/04/17 08:52:00 PM,80.008,64.279,1.8
1734,02/04/17 08:53:00 PM,80.008,64.310,1.8
1735,02/04/17 08:54:00 PM,80.008,64.310,1.8
1736,02/04/17 08:55:00 PM,80.008,64.340,1.8
1737,02/04/17 08:56:00 PM,80.008,64.340,1.8
1738,02/04/17 08:57:00 PM,80.008,64.340,1.8
1739,02/04/17 08:58:00 PM,79.963,64.306,1.8
1740,02/04/17 08:59:00 PM,79.963,64.306,1.8
1741,02/04/17 09:00:00 PM,79.963,64.367,1.8
1742,02/04/17 09:01:00 PM,79.963,64.336,1.8
1743,02/04/17 09:02:00 PM,79.963,64.336,1.8
1744,02/04/17 09:03:00 PM,79.963,64.367,1.8
1745,02/04/17 09:04:00 PM,79.963,64.367,1.8
1746,02/04/17 09:05:00 PM,79.963,64.367,1.8
1747,02/04/17 09:06:00 PM,79.920,64.393,1.8
1748,02/04/17 09:07:00 PM,79.963,64.367,1.8
1749,02/04/17 09:08:00 PM,79.963,64.428,1.8
1750,02/04/17 09:09:00 PM,79.920,64.393,1.8
1751,02/04/17 09:10:00 PM,79.920,64.393,1.8
1752,02/04/17 09:11:00 PM,79.920,64.363,1.8
1753,02/04/17 09:12:00 PM,79.920,64.424,1.8
1754,02/04/17 09:13:00 PM,79.920,64.393,1.8
1755,02/04/17 09:14:00 PM,79.920,64.454,1.8
1756,02/04/17 09:15:00 PM,79.920,64.454,1.8
1757,02/04/17 09:16:00 PM,79.920,64.454,1.8
1758,02/04/17 09:17:00 PM,79.876,64.420,1.8
1759,02/04/17 09:18:00 PM,79.876,64.450,1.8
1760,02/04/17 09:19:00 PM,79.876,64.511,1.8
1761,02/04/17 09:20:00 PM,79.876,64.450,1.8
1762,02/04/17 09:21:00 PM,79.876,64.450,1.8
1763,02/04/17 09:22:00 PM,79.876,64.481,1.8
1764,02/04/17 09:23:00 PM,79.876,64.481,1.8
1765,02/04/17 09:24:00 PM,79.876,64.511,1.8
1766,02/04/17 09:25:00 PM,79.831,64.507,1.8
1767,02/04/17 09:26:00 PM,79.876,64.542,1.8
1768,02/04/17 09:27:00 PM,79.831,64.507,1.8
1769,02/04/17 09:28:00 PM,79.831,64.507,1.8
1770,02/04/17 09:29:00 PM,79.831,64.538,1.8
1771,02/04/17 09:30:00 PM,79.831,64.538,1.8
1772,02/04/17 09:31:00 PM,79.831,64.507,1.8
1773,02/04/17 09:32:00 PM,79.831,64.507,1.8
1774,02/04/17 09:33:00 PM,79.831,64.507,1.8
1775,02/04/17 09:34:00 PM,79.831,64.538,1.8
1776,02/04/17 09:35:00 PM,79.831,64.477,1.8
1777,02/04/17 09:36:00 PM,79.788,64.533,1.8
1778,02/04/17 09:37:00 PM,79.788,64.564,1.8
1779,02/04/17 09:38:00 PM,79.788,64.472,1.8
1780,02/04/17 09:39:00 PM,79.788,64.564,1.8
1781,02/04/17 09:40:00 PM,79.788,64.625,1.8
1782,02/04/17 09:41:00 PM,79.788,64.594,1.8
1783,02/04/17 09:42:00 PM,79.788,64.594,1.8
1784,02/04/17 09:43:00 PM,79.788,64.564,1.8
1785,02/04/17 09:44:00 PM,79.788,64.594,1.8
1786,02/04/17 09:45:00 PM,79.743,64.590,1.8
1787,02/04/17 09:46:00 PM,79.743,64.590,1.8
1788,02/04/17 09:47:00 PM,79.743,64.590,1.8
1789,02/04/17 09:48:00 PM,79.743,64.621,1.8
1790,02/04/17 09:49:00 PM,79.743,64.621,1.8
1791,02/04/17 09:50:00 PM,79.743,64.590,1.8
1792,02/04/17 09:51:00 PM,79.743,64.682,1.8
1793,02/04/17 09:52:00 PM,79.743,64.590,1.8
1794,02/04/17 09:53:00 PM,79.700,64.617,1.8
1795,02/04/17 09:54:00 PM,79.700,64.617,1.8
1796,02/04/17 09:55:00 PM,79.700,64.647,1.8
1797,02/04/17 09:56:00 PM,79.700,64.647,1.8
1798,02/04/17 09:57:00 PM,79.700,64.617,1.8
1799,02/04/17 09:58:00 PM,79.700,64.647,1.8
1800,02/04/17 09:59:00 PM,79.700,64.678,1.8
1801,02/04/17 10:00:00 PM,79.700,64.678,1.8
1802,02/04/17 10:01:00 PM,79.700,64.647,1.8
1803,02/04/17 10:02:00 PM,79.700,64.678,1.8
1804,02/04/17 10:03:00 PM,79.700,64.647,1.8
1805,02/04/17 10:04:00 PM,79.655,64.674,1.8
1806,02/04/17 10:05:00 PM,79.700,64.678,1.8
1807,02/04/17 10:06:00 PM,79.655,64.674,1.8
1808,02/04/17 10:07:00 PM,79.655,64.674,1.8
1809,02/04/17 10:08:00 PM,79.655,64.704,1.8
1810,02/04/17 10:09:00 PM,79.655,64.704,1.8
1811,02/04/17 10:10:00 PM,79.655,64.735,1.8
1812,02/04/17 10:11:00 PM,79.655,64.765,1.8
1813,02/04/17 10:12:00 PM,79.655,64.704,1.8
1814,02/04/17 10:13:00 PM,79.612,64.700,1.8
1815,02/04/17 10:14:00 PM,79.655,64.765,1.8
1816,02/04/17 10:15:00 PM,79.612,64.700,1.8
1817,02/04/17 10:16:00 PM,79.612,64.761,1.8
1818,02/04/17 10:17:00 PM,79.612,64.791,1.8
1819,02/04/17 10:18:00 PM,79.612,64.761,1.8
1820,02/04/17 10:19:00 PM,79.612,64.670,1.8
1821,02/04/17 10:20:00 PM,79.612,64.761,1.8
1822,02/04/17 10:21:00 PM,79.612,64.791,1.1
1823,02/04/17 10:22:00 PM,79.612,64.791,1.8
1824,02/04/17 10:23:00 PM,79.612,64.761,1.8
1825,02/04/17 10:24:00 PM,79.612,64.791,1.8
1826,02/04/17 10:25:00 PM,79.567,64.757,1.8
1827,02/04/17 10:26:00 PM,79.567,64.787,1.8
1828,02/04/17 10:27:00 PM,79.567,64.757,1.8
1829,02/04/17 10:28:00 PM,79.567,64.787,1.8
1830,02/04/17 10:29:00 PM,79.567,64.757,1.8
1831,02/04/17 10:30:00 PM,79.567,64.787,1.8
1832,02/04/17 10:31:00 PM,79.567,64.787,1.8
1833,02/04/17 10:32:00 PM,79.567,64.818,1.8
1834,02/04/17 10:33:00 PM,79.567,64.787,1.8
1835,02/04/17 10:34:00 PM,79.567,64.818,1.8
1836,02/04/17 10:35:00 PM,79.567,64.848,1.8
1837,02/04/17 10:36:00 PM,79.567,64.818,1.8
1838,02/04/17 10:37:00 PM,79.567,64.787,1.8
1839,02/04/17 10:38:00 PM,79.524,64.814,1.8
1840,02/04/17 10:39:00 PM,79.524,64.783,1.8
1841,02/04/17 10:40:00 PM,79.524,64.814,1.8
1842,02/04/17 10:41:00 PM,79.524,64.814,1.8
1843,02/04/17 10:42:00 PM,79.524,64.814,1.8
1844,02/04/17 10:43:00 PM,79.524,64.844,1.8
1845,02/04/17 10:44:00 PM,79.524,64.844,1.8
1846,02/04/17 10:45:00 PM,79.524,64.875,1.8
1847,02/04/17 10:46:00 PM,79.524,64.875,1.8
1848,02/04/17 10:47:00 PM,79.524,64.844,1.8
1849,02/04/17 10:48:00 PM,79.524,64.875,1.8
1850,02/04/17 10:49:00 PM,79.524,64.905,1.8
1851,02/04/17 10:50:00 PM,79.480,64.901,1.8
1852,02/04/17 10:51:00 PM,79.480,64.901,1.8
1853,02/04/17 10:52:00 PM,79.480,64.870,1.8
1854,02/04/17 10:53:00 PM,79.480,64.901,1.8
1855,02/04/17 10:54:00 PM,79.480,64.901,1.8
1856,02/04/17 10:55:00 PM,79.480,64.870,1.8
1857,02/04/17 10:56:00 PM,79.480,64.901,1.8
1858,02/04/17 10:57:00 PM,79.480,64.901,1.8
1859,02/04/17 10:58:00 PM,79.480,64.901,1.8
1860,02/04/17 10:59:00 PM,79.480,64.901,1.8
1861,02/04/17 11:00:00 PM,79.480,64.931,1.1
1862,02/04/17 11:01:00 PM,79.480,64.931,1.8
1863,02/04/17 11:02:00 PM,79.435,64.958,1.8
1864,02/04/17 11:03:00 PM,79.435,64.927,1.8
1865,02/04/17 11:04:00 PM,79.435,64.958,1.8
1866,02/04/17 11:05:00 PM,79.435,64.958,1.8
1867,02/04/17 11:06:00 PM,79.435,64.958,1.8
1868,02/04/17 11:07:00 PM,79.435,64.958,1.8
1869,02/04/17 11:08:00 PM,79.435,64.958,1.8
1870,02/04/17 11:09:00 PM,79.435,64.927,1.8
1871,02/04/17 11:10:00 PM,79.435,64.958,1.8
1872,02/04/17 11:11:00 PM,79.435,64.988,1.8
1873,02/04/17 11:12:00 PM,79.435,64.927,1.8
1874,02/04/17 11:13:00 PM,79.435,64.958,1.8
1875,02/04/17 11:14:00 PM,79.435,64.958,1.8
1876,02/04/17 11:15:00 PM,79.392,64.954,1.8
1877,02/04/17 11:16:00 PM,79.392,64.984,1.8
1878,02/04/17 11:17:00 PM,79.392,64.984,1.8
1879,02/04/17 11:18:00 PM,79.392,64.954,1.8
1880,02/04/17 11:19:00 PM,79.392,64.984,1.8
